flybase_gene_id	flybase_symbol	TSS.rep1.mef2_06to08h	TSS.rep2.mef2_06to08h
FBgn0037429	Osi19	-1.946296573	-0.667630478
FBgn0037430	Osi20	-0.162025264	0.079072812
FBgn0037431	CG17917	-0.01002217	-0.757590365
FBgn0037432	CG10298	-0.240027776	-1.068630144
FBgn0037433	CG17919	0.422937237	1.135242189
FBgn0037435	CG18048	-0.074562422	2.071420689
FBgn0037436	Hr83	-0.761487334	-2.174413379
FBgn0037439	CG10286	1.249605634	3.435763249
FBgn0037440	CG1041	0.724106772	1.522758626
FBgn0037442	CG10277	0.513845733	3.314251162
FBgn0037443	CG1021	3.186739016	5.560486247
FBgn0037445	CG9727	0.153750604	2.209998846
FBgn0037446	CG10267	0.641360756	2.75792832
FBgn0037447	Neurochondrin	2.565895191	3.395405008
FBgn0037448	CG15186	-0.676598436	-0.507763319
FBgn0037449	CG15185	0.285433713	-1.02156189
FBgn0037454	CG1137	1.039608598	-0.468196235
FBgn0037455	CG2336	-1.898990858	-1.232128876
FBgn0037456	CG1138	-0.342597509	-1.995089679
FBgn0037460	sowi	-1.746987764	-3.601362686
FBgn0037461	CG15177	-1.240027776	-4.191486892
FBgn0037462	sunz	-1.162025264	-0.942622259
FBgn0037463	djl	-0.818070862	-1.521635494
FBgn0037464	CG1988	0.870396214	-1.547630702
FBgn0037465	CG1105	0.574940331	2.4074986
FBgn0037466	CG1965	0.564956242	1.984189031
FBgn0037467	CG1104	0.718827471	3.188698268
FBgn0037468	CG1943	1.350131929	4.026605392
FBgn0037469	Dpck	0.17139847	1.764148038
FBgn0037470	CG1091	-0.343863587	1.583717507
FBgn0037472	CG10098	-0.434104809	2.108782322
FBgn0037473	CG10068	-2.284882011	-0.075500698
FBgn0037475	Fer1	0.69857168	0.784549865
FBgn0037478	CG2656	0.060367158	2.118987686
FBgn0037481	MAGE	-0.942712235	-0.394400305
FBgn0037482	CG10055	-0.736261358	1.399127277
FBgn0037483	CG14609	-0.342597509	-2.856619741
FBgn0037485	CG14606	0.794906014	-0.112829948
FBgn0037486	CG14605	-4.726809882	-1.697792449
FBgn0037487	CG14608	-0.729065856	-1.118472095
FBgn0037488	CG14607	0.270934144	-1.306129458
FBgn0037489	CG1234	0.136056089	2.195292347
FBgn0037490	CG10053	0.288007657	1.671441361
FBgn0037491	CG1227	-0.644176959	0.897154141
FBgn0037492	CG10050	-0.845551599	1.096058209
FBgn0037493	CG10032	-1.898990858	-1.969094471
FBgn0037498	CG10029	0.80996036	-0.454521298
FBgn0037500	CG17944	-4.726809882	-0.995089679
FBgn0037501	Ir84a	0.953451954	-0.74027578
FBgn0037502	wa-cup	1.007899738	-0.969094471
FBgn0037503	CG14598	-0.955574386	-1.232128876
FBgn0037504	CG1142	1.67161635	4.019679661
FBgn0037506	CG1287	-0.117631144	-1.624446299
FBgn0037512	CG2616	-1.036494382	-0.616792727
FBgn0037513	pyd3	2.162476775	3.590209075
FBgn0037514	CG10919	-3.483953359	-1.903506129
FBgn0037515	Sp7	-0.129603786	-1.869558797
FBgn0037516	CG11286	-0.746987764	-1.924006581
FBgn0037517	CG10086	0.505399397	-0.435662271
FBgn0037518	CG2641	0.790669022	2.134193338
FBgn0037519	CG3014	-0.10757748	-1.232128876
FBgn0037520	CG18268	-2.850081257	-1.4749854
FBgn0037521	CG2993	-1.403033363	-1.377559316
FBgn0037525	CG17816	1.364834283	3.14930023
FBgn0037526	CG10092	-0.632915998	1.629043419
FBgn0037529	mRpS9	0.422937237	0.917185845
FBgn0037530	CG2943	0.547384608	2.390872985
FBgn0037531	CG10445	-1.103131575	0.683750502
FBgn0037533	CD98hc	2.900319851	5.468927246
FBgn0037534	CG2781	0.888600809	1.58086158
FBgn0037535	CG14463	-0.432672854	0.077199182
FBgn0037536	CG2698	0.262472565	1.994602481
FBgn0037537	CG2767	0.592862239	2.516332357
FBgn0037538	CG3223	0.259051152	2.100702496
FBgn0037539	CG10435	-0.129603786	1.418125085
FBgn0037540	Pbp95	0.280918232	2.136154854
FBgn0037541	CG2747	0.765824951	1.937796125
FBgn0037543	CG10903	-0.100624719	1.933848941
FBgn0037544	CG11035	-0.624368478	-0.031507078
FBgn0037546	CG7918	-0.939632842	-0.668861447
FBgn0037547	CG7910	-0.769707841	-1.158128295
FBgn0037548	CG7900	3.201910358	3.88757677
FBgn0037549	CG7878	0.768712074	2.253505697
FBgn0037550	CG9667	-0.847151926	1.158455579
FBgn0037551	Gie	0.702220995	3.024779427
FBgn0037552	CG7800	-0.489599922	0.695225822
FBgn0037553	CG18249	0.060367158	0.605599695
FBgn0037554	DNApol-iota	-0.210523781	1.315031592
FBgn0037555	Ada2b	1.161639972	3.161609221
FBgn0037556	CG9636	1.187449158	2.474201806
FBgn0037561	CG9630	0.398062568	2.080359523
FBgn0037562	CG11671	-1.277502481	-2.734629217
FBgn0037563	CG11672	-1.451531881	-0.995089679
FBgn0037565	CG9626	-0.850081257	-2.232128876
FBgn0037566	mRpL1	-0.17291358	2.050805087
FBgn0037567	Gfr	0.376394651	1.436665215
FBgn0037569	tex	-0.893536428	0.716524244
FBgn0037570	CG11693	-0.124550558	-1.486701704
FBgn0037571	CG11694	-1.435043758	-0.992941213
FBgn0037572	CG11698	-0.631510547	-2.197363458
FBgn0037573	eIF4AIII	1.469803842	3.552142433
FBgn0037574	Coq2	-0.561295447	-0.140206387
FBgn0037576	Or85a	0.532561728	-1.664239889
FBgn0037577	CG7443	-0.975612139	-1.232128876
FBgn0037578	CG9601	-1.543895899	0.053273342
FBgn0037579	CG18193	-1.70634578	-2.299243072
FBgn0037580	DppIII	-0.420337259	2.103219734
FBgn0037581	CG7352	-0.697356997	0.39030833
FBgn0037583	CG9684	1.353674575	2.577001671
FBgn0037584	CG7963	-0.723904151	-0.706060065
FBgn0037589	Obp85a	-4.726809882	-0.895093889
FBgn0037590	Or85b	-0.470147559	-1.869558797
FBgn0037591	Or85c	-0.314028357	-1.253823948
FBgn0037592	CG11737	0.422937237	2.51173722
FBgn0037594	Or85d	-4.726809882	-2.585765831
FBgn0037599	CG7994	-1.342597509	-1.532995356
FBgn0037600	CG8007	-0.577062763	-1.688986551
FBgn0037601	Cyp313b1	0.882368856	-1.271657241
FBgn0037603	CG11753	0.092112742	1.569457565
FBgn0037606	CG8032	-0.81410196	0.962458179
FBgn0037607	CG8036	3.461366824	5.158968508
FBgn0037608	mRpL19	-0.314028357	2.023525999
FBgn0037609	CG9773	-0.499060251	1.98253444
FBgn0037610	CG8043	-0.068049115	2.177746918
FBgn0037611	CG11755	-0.518169074	-0.63104671
FBgn0037612	CG8112	-1.714566287	-1.232128876
FBgn0037613	Cks85A	-0.199993114	1.748134906
FBgn0037614	CG8116	0.778032196	3.559538475
FBgn0037615	CG11760	0.066793427	-0.104024051
FBgn0037616	CG8136	-1.32708451	-0.015553782
FBgn0037617	CG8145	-0.347580917	1.932193419
FBgn0037618	CG11762	-0.73460404	-0.858670481
FBgn0037619	CG8159	-0.268940468	-0.2174821
FBgn0037620	CG9793	-1.01002217	0.122966082
FBgn0037621	CG9797	-0.277502481	2.219788689
FBgn0037622	CG8202	-1.234956786	0.973420035
FBgn0037623	CG9801	2.270934144	4.540774769
FBgn0037624	CG8223	-0.027228486	2.083041852
FBgn0037625	CG11768	-1.117631144	-0.117796201
FBgn0037626	CG8236	0.175009724	-2.28657666
FBgn0037627	CG13318	-0.992100262	-1.834793379
FBgn0037630	Ir85a	0.790669022	-1.38413197
FBgn0037632	Tcp-1eta	0.879982263	2.749881199
FBgn0037633	CG9839	0.213990347	2.036762576
FBgn0037634	CG8359	-0.870793966	0.844013979
FBgn0037635	CG9837	-0.753651495	-0.288712405
FBgn0037636	CG9821	3.75346705	6.718231421
FBgn0037637	CG9836	0.681249233	2.653342736
FBgn0037638	CG8379	-0.255134668	1.573562996
FBgn0037640	CG9731	-2.153092139	-1.279434591
FBgn0037643	skap	0.109779352	0.92656887
FBgn0037644	CG11964	0.172958984	2.264777448
FBgn0037645	CG11966	3.341013456	5.780296133
FBgn0037646	CG11967	0.915977248	2.251262641
FBgn0037647	RagA	-0.528153162	1.655396394
FBgn0037648	CG11975	0.17139847	2.239623014
FBgn0037650	CG11977	-0.577062763	-1.175545348
FBgn0037652	CG11980	0.474931875	1.941935855
FBgn0037653	CG11982	0.437436807	2.305836145
FBgn0037654	CG11983	-0.361334072	0.103219734
FBgn0037655	CG11984	-0.206419383	1.885707614
FBgn0037656	CG11986	-1.631510547	0.583446552
FBgn0037657	hyx	-0.38695988	1.911564583
FBgn0037659	CG11033	3.98958484	6.28891064
FBgn0037660	CG18005	-0.08352329	2.449695164
FBgn0037661	Ada	-0.690719545	0.984338711
FBgn0037662	CG11997	-0.209330978	-1.454521298
FBgn0037664	CG8420	0.460411942	2.182908623
FBgn0037665	CG16733	-1.400185001	-0.700277712
FBgn0037667	CG16734	-1.442133183	0.185106179
FBgn0037668	CG16736	-0.193734123	0.817501891
FBgn0037669	CG9740	-0.260589098	2.087100069
FBgn0037670	CG8436	-0.273670619	1.76222456
FBgn0037671	CG8444	1.512969438	3.702282782
FBgn0037672	sage	0.24007318	0.337883283
FBgn0037676	CG8861	0.21648636	-0.924006581
FBgn0037677	CG12951	-0.723904151	-1.464302319
FBgn0037678	CG16749	0.877503101	0.267944727
FBgn0037679	CG8866	-0.577062763	2.123351778
FBgn0037680	CG8121	-0.041343781	1.793406216
FBgn0037683	CG18473	0.230292159	0.654214342
FBgn0037684	CG8129	0.457702655	-0.267318305
FBgn0037685	Or85f	0.283212473	-0.10354467
FBgn0037686	RpL34b	0.817469081	3.00256638
FBgn0037687	CG8132	-1.015183875	0.67151606
FBgn0037688	CG9356	-0.607436412	1.438563498
FBgn0037689	CG8135	0.166923259	2.125729076
FBgn0037690	Task7	-1.384417685	-0.647166376
FBgn0037696	CG9362	-1.162025264	-0.70301961
FBgn0037697	CG9363	-0.365558658	-0.860761849
FBgn0037698	CG16779	-1.577062763	-1.888174475
FBgn0037700	CG8149	0.823760877	2.678708904
FBgn0037702	CG8176	1.360652959	3.739979379
FBgn0037703	CG8165	1.225663682	3.655998669
FBgn0037705	mura	2.237523728	4.312315047
FBgn0037707	RnpS1	0.127481354	2.173863483
FBgn0037708	CG9386	-0.267734705	0.95451352
FBgn0037709	CG8199	-0.56057464	1.241516601
FBgn0037710	CG9393	1.007899738	3.148103072
FBgn0037712	CG16789	-0.10757748	-0.803670861
FBgn0037713	CG16790	-0.470147559	-1.07343113
FBgn0037714	CG9396	-0.049131207	-0.140206387
FBgn0037715	CG9399	0.333300025	2.054350382
FBgn0037716	CG8273	0.488032265	3.087243514
FBgn0037717	CG8301	-0.407137761	0.266676981
FBgn0037718	P58IPK	0.852445219	3.084534776
FBgn0037719	bocksbeutel	0.619525903	2.670776371
FBgn0037720	CG8312	2.534995744	4.592723819
FBgn0037721	CG9427	0.777602118	0.409417153
FBgn0037722	CG8319	0.405015329	0.715403704
FBgn0037723	SpdS	0.437012422	2.598503987
FBgn0037724	Fst	-0.477527089	-1.304278662
FBgn0037726	CG9492	-0.746987764	-2.328990416
FBgn0037727	CG8358	-0.138941651	-0.979009939
FBgn0037728	CG16817	1.173708631	3.320898335
FBgn0037730	CG9444	1.09753695	1.111376297
FBgn0037731	CG18542		
FBgn0037734	trbd	0.436677294	2.368240125
FBgn0037735	fd85E	-1.612686673	-1.969094471
FBgn0037736	CG12950	-1.442133183	-0.961274966
FBgn0037737	Pnn	0.253012236	1.895732065
FBgn0037739	CG12948	0.119868169	2.686257358
FBgn0037741	CG16908	-0.618882939	0.140783147
FBgn0037742	Rpt3R	0.044425614	-0.17534285
FBgn0037743	CG8412	-0.966105054	0.398637314
FBgn0037744	CG8417	-0.635956452	0.733655408
FBgn0037746	CG8478	-0.11921218	1.871562427
FBgn0037747	CG8481	0.525506971	2.291978419
FBgn0037749	CG9471	-0.458418266	-0.63104671
FBgn0037750	Whamy	-0.531259073	-1.603223028
FBgn0037751	topi	-1.778696624	-1.604097654
FBgn0037753	CG12947	1.387313327	1.604896912
FBgn0037754	CG8500	-0.359471328	-0.308750158
FBgn0037755	CG12945	0.014472392	1.019409891
FBgn0037756	CG8507	0.05096846	0.112882832
FBgn0037757	CG8516	0.159902831	2.031554077
FBgn0037758	CG9467	-0.087257495	1.573099745
FBgn0037759	CG8526	-1.162025264	-0.285492102
FBgn0037760	FBX011	1.314625426	3.25972422
FBgn0037761	CG8534	-0.425059669	-1.336826255
FBgn0037762	eloF	-1.314028357	-2.019135153
FBgn0037763	CG16904	-0.799455184	-2.077154216
FBgn0037764	CG9459	-0.830819355	-2.726893568
FBgn0037765	CG9458	-1.314028357	-1.856619741
FBgn0037766	Teh1	-0.577062763	-0.012815848
FBgn0037770	Art4	-0.19855114	2.205276436
FBgn0037772	CG12807	-0.924986066	-3.090109872
FBgn0037773	CG5359	-1.487795425	0.136700193
FBgn0037777	CG11722	-1.676598436	0.668861118
FBgn0037778	mtTFB2	-1.604543499	0.748762301
FBgn0037779	CG12811	-0.014468075	0.576956934
FBgn0037780	CG3925	-0.898990858	0.263196412
FBgn0037781	Fancl	-0.961726613	-0.360862191
FBgn0037782	Npc2d	-0.946296573	-1.913060436
FBgn0037783	Npc2c	0.081900319	-0.602772256
FBgn0037786	CG5361	-1.162025264	-2.139019472
FBgn0037788	CG3940	0.270934144	1.540823342
FBgn0037789	CG6208	-0.577062763	-1.24807042
FBgn0037792	CG6241	0.589295623	2.413286141
FBgn0037794	CG6254	-0.39335081	1.599473592
FBgn0037796	CG12814	-0.162025264	-1.75408158
FBgn0037797	CG12420	0.316022033	-1.431437685
FBgn0037798	CG12817	0.55418177	-1.628057553
FBgn0037800	CG3996	-0.503062181	-2.505147371
FBgn0037801	CG3999	1.760806876	1.747112563
FBgn0037802	Sirt6	-0.203247926	0.794023411
FBgn0037804	CG11870	3.682301595	5.848536882
FBgn0037806	CG11872	-1.06248959	-0.596540303
FBgn0037807	CG6293	2.064483266	3.422467812
FBgn0037808	Bruce	0.908364064	2.820074166
FBgn0037809	CG12818	-2.036494382	0.021627716
FBgn0037810	sle	0.741887632	2.645615374
FBgn0037811	CG12592		
FBgn0037812	CG18545	-4.726809882	-3.232128876
FBgn0037814	CG6325	0.517059414	2.50880718
FBgn0037815	Rrp46	0.140537506	2.197182754
FBgn0037816	CG6345	-0.892838631	0.147249491
FBgn0037817	Cyp12e1	-0.314028357	-1.083265491
FBgn0037818	CG6465	0.270934144	1.020258285
FBgn0037819	CG14688	2.536051317	4.362548779
FBgn0037820	CG14681	1.484337782	2.599691286
FBgn0037822	CG14683	-0.074562422	1.503899598
FBgn0037826	CG14689	-0.577062763	-0.92018487
FBgn0037827	CG4073	0.670864751	-1.097827785
FBgn0037828	tomboy20	-0.042726335	-1.845105753
FBgn0037829	CG14691	-0.818070862	-1.762643593
FBgn0037831	Cap-H2	0.66288803	2.2919269
FBgn0037832	CG14686	0.007899738	-1.347606094
FBgn0037834	Art1	0.676223666	2.941971801
FBgn0037835	CG14687	3.687810643	4.604700239
FBgn0037836	CG14692	0.744865332	-0.70161416
FBgn0037837	CG14693	0.744865332	-1.776449393
FBgn0037838	CG4089	-0.483953359	0.367047484
FBgn0037841	CG4565	-1.416598091	-0.286067684
FBgn0037842	CG6567	0.338872972	2.217079883
FBgn0037843	CG4511	0.694741853	2.365217349
FBgn0037844	CG4570	0.862757837	2.856052976
FBgn0037845	CG14694	0.579056439	-1.019135153
FBgn0037846	CG6574	-1.244487424	-0.861760426
FBgn0037847	SelR	0.627295736	3.252998357
FBgn0037848	Tsp86D	0.457702655	2.337726732
FBgn0037849	CG4596	-1.162025264	-0.876648222
FBgn0037850	CG14695	-0.470147559	-1.028595482
FBgn0037852	CG6608	0.685971643	2.304177818
FBgn0037853	CG14696	1.159902831	2.681304565
FBgn0037855	CG6621	0.422937237	2.669600014
FBgn0037856	CG4674	0.13343062	2.482713907
FBgn0037857	CG4683	-0.898990858	-1.554056971
FBgn0037860	CG6629	-4.726809882	-1.697792449
FBgn0037862	CG4706	-4.726809882	-2.431437685
FBgn0037870	CG18577	-0.287556146	-0.969094471
FBgn0037873	SdhC	1.127198666	3.010231961
FBgn0037874	Tctp	2.486768849	4.668008075
FBgn0037875	CG6672	0.723596715	2.368775168
FBgn0037876	CG4820	0.254665754	1.331710333
FBgn0037877	CG6689	0.212370251	2.15192093
FBgn0037878	CG6693	0.299878841	2.382995595
FBgn0037879	scpr-C	1.360201482	2.50811185
FBgn0037880	CG17726	0.422937237	0.453762533
FBgn0037881	CG10703	-0.314028357	1.687817872
FBgn0037882	CG17187	-0.354670342	0.828861753
FBgn0037883	CG14701	-0.411639154	1.315996856
FBgn0037884	CG17184	1.103868796	3.411397517
FBgn0037885	CG17721	0.063041292	2.623362567
FBgn0037888	scpr-B	-4.726809882	0.405301044
FBgn0037889	scpr-A	0.159902831	-0.28657666
FBgn0037890	CG17734	-1.100624719	0.370755532
FBgn0037891	CG5214	-0.714566287	1.284662122
FBgn0037892	mRpL40	-0.509948567	1.371369576
FBgn0037893	CG6719	0.727791819	2.311147721
FBgn0037894	Ranbp9	0.039608598	1.829647321
FBgn0037895	CG6723	-0.509948567	-0.053158735
FBgn0037896	ninaG	-0.500441481	-1.17225742
FBgn0037897	CG5270	0.917046307	2.842394909
FBgn0037898	CG18643	0.77086054	0.418922815
FBgn0037899	RpL24-like	0.931950885	3.367503313
FBgn0037900	CG5276	-1.006747038	0.492236681
FBgn0037901	CG6744	0.882368856	1.296250096
FBgn0037902	CG5281	-0.915864676	1.225283575
FBgn0037906	PGRP-LB	-0.577062763	-0.299243072
FBgn0037908	dpr5	0.569778625	1.379800672
FBgn0037910	CG14708	-0.840097169	-1.621171167
FBgn0037911	CG10898	-0.470147559	0.808203218
FBgn0037912	CG6782	1.89242252	3.012220966
FBgn0037913	CG6783	1.89242252	3.012220966
FBgn0037915	CG6790	-1.451531881	-1.751503036
FBgn0037916	CG5342	-1.483953359	-0.904964133
FBgn0037917	wkd	-0.282319497	1.051177924
FBgn0037918	CG6791	0.309928275	2.589872822
FBgn0037920	CG14710	-0.104994319	1.633789938
FBgn0037921	CG6808	-0.425059669	-1.483667643
FBgn0037922	CG14711	0.81372719	2.226422245
FBgn0037923	CG6813	-1.786516129	-1.321396215
FBgn0037924	CG14712	0.17677665	1.579604486
FBgn0037926	Elp1	0.471846838	2.670857265
FBgn0037930	CG14715	0.256287368	2.358832365
FBgn0037931	CG18476	0.057652773	1.803085816
FBgn0037933	Ho	-0.017635354	2.198662694
FBgn0037934	CG6830	0.490051433	-0.218708361
FBgn0037935	CG6834	-0.136490172	0.815805601
FBgn0037936	CG6908	-0.946296573	-1.090109872
FBgn0037937	Fer3	-1.044188773	-0.269799294
FBgn0037938	CG14717	-1.162025264	-1.034189499
FBgn0037939	CG14718	-1.100624719	-1.359884424
FBgn0037941	CG12594	1.110993231	0.784944637
FBgn0037942	CG14721	0.035914114	0.229976877
FBgn0037943	CG14722	-1.180403793	0.965810501
FBgn0037944	CG6923	-0.503062181	0.781676923
FBgn0037949	CG17360	-1.217520376	-0.836990935
FBgn0037950	HisCl1	-0.799455184	-1.853617253
FBgn0037955	CG6950	-0.091635936	0.23309438
FBgn0037956	CG6959	3.563275443	5.823625105
FBgn0037958	CG6962	-0.533994041	1.280683839
FBgn0037960	mthl5	2.448880504	4.429221693
FBgn0037962	CG6971	0.522472911	0.083646991
FBgn0037963	Cad87A	-4.726809882	-2.201755227
FBgn0037964	CG14731	-1.746987764	-1.717555704
FBgn0037970	CG12201	-0.06248959	-0.985968289
FBgn0037972	CG10005	2.607906119	3.397652128
FBgn0037973	CG18547	2.116834109	3.040046183
FBgn0037974	CG12224	0.422937237	-0.41584083
FBgn0037975	CG3397	0.422937237	-0.525860079
FBgn0037976	Tk	-0.179727265	-0.33904408
FBgn0037978	KLHL18	0.641117407	2.255871894
FBgn0037979	CG3532	0.546085468	2.3674804
FBgn0037980	CG3313	-0.661951661	1.127541312
FBgn0037981	Spt3	-0.788566868	1.323389846
FBgn0037985	ssp5	0.022399307	-0.41768453
FBgn0037986	CG14736	0.21648636	-0.199707399
FBgn0037987	CG14739	-4.726809882	-1.076009674
FBgn0037988	CG14740	-1.577062763	-1.725168888
FBgn0037989	CG14741	-1.483953359	-0.491047174
FBgn0037992	CG4702	1.732265295	2.551327778
FBgn0037993	dpr15	0.863509828	-0.917255539
FBgn0037994	CG4810	-0.268940468	-1.755690832
FBgn0037995	CG3809	-1.22913946	-3.391327471
FBgn0037996	CG4830	0.027008561	-0.952020957
FBgn0037998	CG4848	-0.939632842	0.607647523
FBgn0037999	CG4860	-0.117631144	1.845114123
FBgn0038000	CG10014	-2.314028357	-1.214206968
FBgn0038001	CG17404	0.118082656	-1.462741805
FBgn0038002	CG12256	-2.799455184	-2.700277712
FBgn0038003	CG3916	-0.384417685	-2.757590365
FBgn0038005	Cyp313a5	-0.124550558	-2.049264819
FBgn0038006	Cyp313a2	-1.898990858	-3.009736455
FBgn0038007	Cyp313a3	-1.786516129	-1.758197688
FBgn0038008	CG3942	-3.515662218	-1.826490075
FBgn0038011	CG4066	-1.955574386	-2.068630144
FBgn0038012	CG10013	-1.091635936	-1.33904408
FBgn0038013	CG10038	-0.284882011	0.145028739
FBgn0038014	CG10041	0.30746002	0.557948054
FBgn0038016	MBD-R2	1.369497978	2.896329508
FBgn0038017	CG4115	1.984816125	2.933417685
FBgn0038018	Tim17a1	-0.100624719	-0.307679909
FBgn0038020	GstD9	-0.314028357	-0.831590947
FBgn0038028	CG10035	0.177824739	0.794343335
FBgn0038029	CG17639	-1.240027776	-1.92018487
FBgn0038032	CG10096	-0.939632842	-1.118472095
FBgn0038033	CG10097	-1.342597509	-1.232128876
FBgn0038035	lig3	-1.02452174	0.810181928
FBgn0038037	Cyp9f2	-0.261560937	-0.464963044
FBgn0038038	CG5167	-0.943845094	0.577707035
FBgn0038039	CG5196	2.765185316	5.107721126
FBgn0038042	Scgbeta	-1.020669414	-0.484436876
FBgn0038043	CG17202	0.524023362	2.396402639
FBgn0038045	Sas	-2.224761019	-0.788028912
FBgn0038046	CG5641	0.556615672	3.233686359
FBgn0038047	CG5245	-1.236987321	-0.707037832
FBgn0038049	CG5844	-2.304983217	0.134410105
FBgn0038051	CG17207	-1.955574386	-2.143592202
FBgn0038052	CG5538	-0.939632842	-0.695529397
FBgn0038053	CG18549	1.475678699	3.603735768
FBgn0038054	CG5509	-2.898990858	-1.981585415
FBgn0038055	trus	-0.395615892	1.73334344
FBgn0038056	CG5961	0.641117407	2.897946612
FBgn0038057	CG12267	-1.199993114	0.78989743
FBgn0038058	CG5608	3.384583429	-0.412701122
FBgn0038063	Octbeta2R	-1.69253998	-1.435662271
FBgn0038065	CG6359	0.039608598	2.055567584
FBgn0038067	CG11598	0.022399307	-1.573165794
FBgn0038068	CG11600	-1.268940468	-3.333666903
FBgn0038069	CG11608	-1.124550558	-2.516582266
FBgn0038070	CG6753	-0.850081257	-0.180598576
FBgn0038071	CG6234	3.694789289	6.005320119
FBgn0038072	CG6225	0.89242252	2.578901704
FBgn0038073	CG14395	0.21648636	0.692039711
FBgn0038074	CG6188	0.599814999	-1.30166981
FBgn0038076	Cyp313a4	1.149918743	-0.607638012
FBgn0038078	CG14391	-0.746987764	-0.443632982
FBgn0038079	CG14394	0.706730203	-0.69447209
FBgn0038080	CG12279	0.109779352	1.227302742
FBgn0038082	CG5724	1.548468119	-1.429574941
FBgn0038083	CG5999	-0.22913946	-0.725168888
FBgn0038084	beat-Vc	0.953451954	-1.536983458
FBgn0038087	beat-Va	-1.162025264	0.024779427
FBgn0038088	CG10126	-0.162025264	-0.468196235
FBgn0038089	d-cup	-0.470147559	-1.619152
FBgn0038090	CG10909	-4.726809882	-0.995089679
FBgn0038092	beat-Vb	0.262472565	0.071062656
FBgn0038095	Cyp304a1	0.355823041	-0.517883359
FBgn0038097	CG14384	-1.277502481	-1.232128876
FBgn0038098	CG7381	-0.714566287	-0.308364462
FBgn0038099	CG7091	-1.036494382	-1.856619741
FBgn0038100	Paip2	1.612761796	4.046872023
FBgn0038102	CG14383	-0.398092622	0.049764557
FBgn0038105	yellow-f2	-0.046548046	0.280683839
FBgn0038106	CG7488	-0.966105054	0.8844467
FBgn0038107	CG17327	-0.766887322	1.610221467
FBgn0038108	CG7518	-0.850081257	0.016550236
FBgn0038109	CG11656	-0.714566287	0.133823842
FBgn0038110	CG8031	1.045235889	3.45564443
FBgn0038111	CG12360	-0.176975605	1.769673366
FBgn0038113	CG11668	-0.162025264	-1.035436965
FBgn0038114	CG11670	-0.133456111	-1.594698956
FBgn0038115	CG7966	1.925437578	2.840498924
FBgn0038118	timeout	-2.124550558	-0.498022936
FBgn0038122	CG8138	-1.503062181	-2.194654171
FBgn0038123	CG8508	-0.714566287	-1.697792449
FBgn0038124	CG14380	0.670864751	0.085353313
FBgn0038125	CG8141	-4.726809882	-1.372991412
FBgn0038126	CG8483	2.348936656	2.905374647
FBgn0038127	CG8476	-4.726809882	-2.79012433
FBgn0038128	Ravus	0.001110572	2.01433768
FBgn0038129	CG8449	1.920056389	4.12069509
FBgn0038130	CG8630	0.242364991	-1.209045263
FBgn0038131	CG15888	-0.113115663	-2.193654729
FBgn0038132	CG15887	0.253012236	0.030905529
FBgn0038133	Osi22	-0.162025264	-1.946726658
FBgn0038134	wntD	-0.19855114	-0.929566106
FBgn0038135	CG8773	-0.577062763	-1.688986551
FBgn0038136	CG8774	-0.769707841	-1.378970265
FBgn0038139	CG8795	0.970425032	0.463016542
